"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.696534854E1,1.155806488E1,-2.014959869E0,5.002896423E0
1.697535054E1,1.126946503E1,-2.084864502E0,4.367318115E0
1.698535154E1,1.125509491E1,-2.200274506E0,3.948339386E0
1.699535354E1,1.109657455E1,-2.339485016E0,3.988306274E0
1.700535554E1,1.158620636E1,-2.837649078E0,4.491110687E0
1.701535654E1,1.196746353E1,-2.735112305E0,5.272186432E0
1.702535854E1,1.162767014E1,-1.353485413E0,5.764213257E0
1.703535954E1,1.221385117E1,-6.794371033E-1,5.926475830E0
1.704536154E1,1.360805191E1,-4.571493530E-1,5.998326416E0
1.705536254E1,1.443403427E1,-3.348536682E-1,5.967490540E0
1.706536454E1,1.412223267E1,-2.826123047E-1,5.279970245E0
1.707536554E1,1.307740540E1,-1.904040527E-1,4.314777374E0
1.708536754E1,1.213885712E1,1.017883301E-2,3.547472992E0
1.709536854E1,1.187181244E1,4.939727783E-3,3.242557068E0
1.710537054E1,1.252490433E1,2.739303589E-2,3.287763062E0
1.711537154E1,1.379186966E1,8.226892090E-1,2.972668304E0
1.712537354E1,1.447160614E1,1.691482544E0,2.524949341E0
1.713537454E1,1.479179031E1,2.048041077E0,2.177970886E0
1.714537654E1,1.483011063E1,1.874551849E0,1.988165588E0
1.715537854E1,1.471949066E1,1.128353577E0,2.082170105E0
1.716537954E1,1.481214798E1,3.719764709E-1,2.834655304E0
1.717538154E1,1.497905090E1,8.577163696E-2,4.289180603E0
1.718538254E1,1.519265671E1,4.468208313E-1,5.460195465E0
1.719538454E1,1.509221558E1,8.039781189E-1,5.503156128E0
1.720538554E1,1.448537750E1,9.849517822E-1,4.848267975E0
1.721538754E1,1.373259293E1,1.195114746E0,4.098926239E0
1.722538854E1,1.313743057E1,1.118773499E0,3.455564117E0
1.723539054E1,1.276964539E1,6.587800598E-1,3.246898041E0
1.724539154E1,1.232956055E1,-5.014572144E-2,3.771557007E0
1.725539354E1,1.183918030E1,-1.062340851E0,5.177882538E0
1.726539454E1,1.163201111E1,-1.914369049E0,6.745422821E0
1.727539654E1,1.167841461E1,-2.277214508E0,7.747139740E0
1.728539754E1,1.143726608E1,-2.500550079E0,7.403304749E0
1.729539954E1,1.110645401E1,-2.844534760E0,6.170767822E0
1.730540154E1,1.088745941E1,-3.074456635E0,4.977299652E0
1.731540254E1,1.082563797E1,-2.955903168E0,4.193529510E0
1.732540454E1,1.073028625E1,-2.804418182E0,3.815864868E0
1.733540554E1,1.090572144E1,-2.812950439E0,3.628005524E0
1.734540754E1,1.134790192E1,-2.848726044E0,3.241509247E0
1.735540854E1,1.199335968E1,-2.951262817E0,2.694995728E0
1.736541054E1,1.242730728E1,-3.145858154E0,2.332000580E0
1.737541154E1,1.261292130E1,-3.318000183E0,2.094743958E0
1.738541354E1,1.231444199E1,-3.600313110E0,1.971400452E0
1.739541454E1,1.182690582E1,-4.044289856E0,2.404749298E0
1.740541654E1,1.129012207E1,-4.503385162E0,3.594026184E0
1.741541754E1,1.078731766E1,-4.884342957E0,5.026397552E0
1.742541954E1,1.053958282E1,-5.119653625E0,6.382577362E0
1.743542054E1,1.038151154E1,-5.315147095E0,7.093449097E0
1.744542254E1,1.022089554E1,-5.545817413E0,6.935377808E0
1.745542354E1,1.011057495E1,-5.794300690E0,6.123615875E0
1.746542554E1,1.030082932E1,-5.839806061E0,5.107678528E0
1.747542754E1,1.053539154E1,-5.553750916E0,4.297413483E0
1.748542854E1,1.073148376E1,-5.410648499E0,3.636238403E0
1.749543054E1,1.075348801E1,-5.489534454E0,3.220852203E0
1.750543154E1,1.036489609E1,-5.647156677E0,2.887196045E0
1.751543354E1,9.969268799E0,-5.727689209E0,2.677182770E0
1.752543454E1,9.829908600E0,-5.845643921E0,2.553988953E0
1.753543654E1,9.707612915E0,-6.093229065E0,2.421813812E0
1.754543754E1,9.459728394E0,-6.474037170E0,2.321522369E0
1.755543954E1,9.068891144E0,-6.914421387E0,2.267784119E0
1.756544054E1,8.628207550E0,-7.315886536E0,2.408341827E0
1.757544254E1,8.106392670E0,-7.570057983E0,2.566113739E0
1.758544354E1,7.556585999E0,-7.725434875E0,2.467169495E0
1.759544554E1,7.111860809E0,-7.859256592E0,2.188449097E0
1.760544654E1,6.769223328E0,-7.980055389E0,1.797911224E0
1.761544854E1,6.616091766E0,-7.953859863E0,1.244062958E0
1.762544954E1,6.876999207E0,-8.119714966E0,7.355703735E-1
1.763545154E1,7.474107513E0,-8.688083038E0,5.598358154E-1
1.764545354E1,7.597600708E0,-9.303752747E0,4.074526978E-1
1.765545454E1,6.937024384E0,-9.817783813E0,1.681004333E-1
1.766545654E1,6.359225922E0,-1.016371445E1,-1.676513672E-2
1.767545754E1,5.968538361E0,-1.044752426E1,-1.815724182E-1
1.768545954E1,6.040538635E0,-1.083087708E1,-2.679428101E-1
1.769546054E1,6.811136169E0,-1.148666336E1,-3.315605164E-1
1.770546254E1,7.724686432E0,-1.205398361E1,-3.450325012E-1
1.771546354E1,8.013885040E0,-1.212538513E1,-7.054829407E-1
1.772546554E1,7.768545227E0,-1.159728333E1,-1.526974640E0
1.773546654E1,8.077652435E0,-1.084150497E1,-2.388582916E0
1.774546854E1,8.436456299E0,-1.030981064E1,-2.261197815E0
1.775546954E1,8.378676453E0,-9.919721832E0,-1.396745453E0
1.776547154E1,8.468789062E0,-9.414522400E0,-2.050735474E-1
1.777547254E1,8.789721680E0,-8.970246277E0,1.007405090E0
1.778547454E1,9.456884308E0,-8.703800354E0,2.029030609E0
1.779547554E1,1.028196854E1,-8.386011200E0,2.555635529E0
1.780547754E1,1.118249588E1,-7.923323364E0,2.473306732E0
1.781547954E1,1.206835373E1,-7.455546112E0,1.844614105E0
1.782548054E1,1.272653503E1,-6.854096832E0,1.054107971E0
1.783548254E1,1.306004150E1,-6.107000427E0,4.529580688E-1
1.784548354E1,1.299193314E1,-5.335804138E0,2.993774414E-1
1.785548554E1,1.273012756E1,-4.790787506E0,5.450166321E-1
1.786548654E1,1.224648331E1,-4.735252991E0,9.475296021E-1
1.787548854E1,1.143352386E1,-5.109175415E0,1.361867981E0
1.788548954E1,1.073313034E1,-5.425317993E0,1.792522430E0
1.789549154E1,1.016685791E1,-5.521717529E0,2.040706329E0
1.790549254E1,9.660311279E0,-5.473218384E0,2.134710846E0
1.791549517E1,9.285790100E0,-5.306914215E0,2.116897888E0
1.792549617E1,9.198371887E0,-5.171445923E0,2.020648041E0
1.793549817E1,9.642947388E0,-4.958438873E0,1.927541656E0
1.794549917E1,1.004531067E1,-4.553231506E0,1.948348389E0
1.795550117E1,9.983788605E0,-4.206702118E0,2.203118591E0
1.796550217E1,9.758357391E0,-4.162993011E0,2.565664673E0
1.797550417E1,9.668095093E0,-4.426594849E0,2.981350250E0
1.798550617E1,9.667945404E0,-4.777016144E0,3.415447540E0
1.799550717E1,9.833201752E0,-4.956343231E0,3.700155487E0
1.800550917E1,1.022299118E1,-4.827311554E0,3.750450897E0
1.801551017E1,1.052820648E1,-4.573888550E0,3.551514587E0
1.802551217E1,1.081411194E1,-4.301604767E0,3.238515472E0
1.803551317E1,1.140313705E1,-3.970792694E0,3.043770447E0
1.804551517E1,1.190070236E1,-3.565136261E0,3.000360718E0
1.805551617E1,1.226624222E1,-3.220403137E0,3.069965973E0
1.806551817E1,1.288101379E1,-3.131937103E0,3.029849396E0
1.807551917E1,1.326331879E1,-3.290607147E0,2.906505890E0
1.808552117E1,1.342468323E1,-3.461252289E0,2.992576904E0
1.809552217E1,1.346390167E1,-3.513643341E0,3.109334106E0
1.810552417E1,1.332169739E1,-3.415746918E0,3.331322479E0
1.811552517E1,1.318982162E1,-3.310964813E0,3.317401428E0
1.812552717E1,1.321556808E1,-3.251987457E0,3.281775513E0
1.813552817E1,1.362825989E1,-3.087030487E0,3.112327881E0
1.814553017E1,1.447355209E1,-2.836900635E0,2.722388763E0
1.815553117E1,1.549472855E1,-2.439626770E0,2.472258911E0
1.816553317E1,1.600995712E1,-1.858385468E0,2.459834747E0
1.817553517E1,1.648671570E1,-1.073417816E0,2.857857056E0
1.818553617E1,1.670541092E1,-4.079017639E-1,3.416345673E0
1.819553817E1,1.614707199E1,-2.186952209E-1,4.034709778E0
1.820553917E1,1.532977158E1,-5.132826233E-1,4.563709717E0
1.821554117E1,1.469928268E1,-9.719288635E-1,4.620292053E0
1.822554217E1,1.432012115E1,-1.405427399E0,4.384083252E0
1.823554417E1,1.399200348E1,-1.779050446E0,4.129013672E0
1.824554517E1,1.392823608E1,-2.011367340E0,3.781286774E0
1.825554717E1,1.418315598E1,-2.038161621E0,3.183430023E0
1.826554817E1,1.440304871E1,-1.888323212E0,2.720442810E0
1.827555017E1,1.475062592E1,-1.587748260E0,2.590213623E0
1.828555117E1,1.521451126E1,-1.510359192E0,2.461780701E0
1.829555317E1,1.567420532E1,-1.687740326E0,2.521656189E0
1.830555417E1,1.623628647E1,-2.263143768E0,2.654280396E0
1.831555617E1,1.675286224E1,-3.139870605E0,2.943179626E0
1.832555717E1,1.703023544E1,-4.300856323E0,3.023113403E0
1.833555917E1,1.682246750E1,-5.516777802E0,2.951113129E0
1.834556017E1,1.626457764E1,-6.669081573E0,2.944526825E0
1.835556217E1,1.592358673E1,-7.698490906E0,2.843936005E0
1.836556417E1,1.599917953E1,-8.554710388E0,2.895428925E0
1.837556517E1,1.617236938E1,-9.189540253E0,2.914140015E0
1.838556717E1,1.580084198E1,-9.583071899E0,2.861449585E0
1.839556817E1,1.482008148E1,-9.887239380E0,2.701282654E0
1.840557017E1,1.426294006E1,-1.004156845E1,2.863096161E0
1.841557117E1,1.401445679E1,-1.022912842E1,2.992726593E0
1.842557317E1,1.374816055E1,-1.039004379E1,2.813100128E0
1.843557417E1,1.347976868E1,-1.041010208E1,2.671195221E0
1.844557617E1,1.320643707E1,-1.038974442E1,2.863994293E0
1.845557717E1,1.292636948E1,-1.029843430E1,3.173550568E0
1.846557917E1,1.296064819E1,-1.004875351E1,3.514242096E0
1.847558017E1,1.305480240E1,-9.670789490E0,3.786525879E0
1.848558217E1,1.304462357E1,-9.585616608E0,4.125870209E0
1.849558317E1,1.278446457E1,-9.755213928E0,4.401447144E0
1.850558517E1,1.220067856E1,-9.634265442E0,4.575385437E0
1.851558617E1,1.166643951E1,-9.347162476E0,4.510121155E0
1.852558817E1,1.114462463E1,-9.192084961E0,4.379592590E0
1.853558917E1,1.058553726E1,-9.287586365E0,4.192930756E0
1.854559117E1,1.002704865E1,-9.539662170E0,3.981121216E0
1.855559317E1,9.422605591E0,-9.711055756E0,3.696113892E0
1.856559417E1,8.933422852E0,-9.639205170E0,3.458557892E0
1.857559617E1,8.769813080E0,-9.416019287E0,3.132535858E0
1.858559717E1,8.579558716E0,-9.201964417E0,2.841241608E0
1.859559917E1,8.408165131E0,-8.978179779E0,2.608475647E0
1.860560017E1,8.519832916E0,-8.796607361E0,2.329455872E0
1.861560217E1,8.687484283E0,-8.672365723E0,2.083517303E0
1.862560317E1,8.303383026E0,-8.385113068E0,1.895957336E0
1.863560517E1,7.648195496E0,-8.171058197E0,1.723066864E0
1.864560617E1,6.997348938E0,-8.300688629E0,1.392254791E0
1.865560817E1,6.396797791E0,-8.480464783E0,1.129102020E0
1.866560917E1,5.779930573E0,-8.514593811E0,8.896000671E-1
1.867561117E1,5.137616272E0,-8.286019135E0,5.339396667E-1
1.868561217E1,4.755460968E0,-8.028554535E0,7.183561707E-1
1.869561417E1,4.899162140E0,-7.618557129E0,1.490899658E-1
1.870561517E1,4.994064789E0,-7.146139526E0,-6.509962463E-1
1.871561717E1,4.469854889E0,-6.995253296E0,-8.321195984E-1
1.872561817E1,3.837569733E0,-7.042405243E0,-8.943901062E-1
1.873562017E1,3.387306061E0,-6.982080688E0,-8.678952026E-1
1.874562117E1,3.261717224E0,-6.726112976E0,-7.595205688E-1
1.875562317E1,3.772455139E0,-6.547234955E0,-7.991880798E-1
1.876562417E1,4.290827179E0,-6.246360626E0,-7.430548096E-1
1.877562617E1,4.059558105E0,-6.141428833E0,-9.421408081E-1
1.878562817E1,3.893553314E0,-6.491999817E0,-1.332828369E0
1.879562917E1,3.941304016E0,-7.073839874E0,-1.576820984E0
1.880563117E1,3.806883545E0,-7.386539612E0,-1.672621765E0
1.881563217E1,3.644920349E0,-7.089257813E0,-1.397942963E0
1.882563417E1,4.066892853E0,-6.457571411E0,-8.643026733E-1
1.883563517E1,5.053940277E0,-6.015989685E0,-4.668791199E-1
1.884563717E1,6.056405640E0,-5.899232483E0,2.095642090E-3
1.885563817E1,6.923851776E0,-6.152356110E0,5.745053101E-1
1.886564017E1,7.617209930E0,-6.513854370E0,1.174906769E0
1.887564117E1,7.918533325E0,-6.778054962E0,1.515897675E0
1.888564317E1,8.175848236E0,-6.991361389E0,1.670376434E0
1.889564417E1,8.808432770E0,-7.269632721E0,1.733096008E0
1.890564617E1,9.611961823E0,-7.557633820E0,1.649569702E0
1.891564754E1,1.039378601E1,-7.891289978E0,1.771416321E0
1.892564954E1,1.130823441E1,-8.122259674E0,1.880838776E0
1.893565054E1,1.217223770E1,-8.185128937E0,2.043849792E0
1.894565254E1,1.285556671E1,-8.065827026E0,2.322719879E0
1.895565354E1,1.341061249E1,-8.053253174E0,2.758314056E0
1.896565554E1,1.361359039E1,-8.052355042E0,3.327879639E0
1.897565654E1,1.336420898E1,-7.924520874E0,3.678001556E0
1.898565854E1,1.298235306E1,-7.701933746E0,3.742517395E0
1.899565954E1,1.303713913E1,-7.479196930E0,3.525319061E0
1.900566154E1,1.386476807E1,-7.028484192E0,3.225791931E0
1.901566354E1,1.428823746E1,-6.213578796E0,3.148253174E0
1.902566454E1,1.380638947E1,-5.324577484E0,2.999462585E0
1.903566654E1,1.327409637E1,-4.730612640E0,2.787653046E0
1.904566754E1,1.273491760E1,-4.658312988E0,2.362686768E0
1.905566954E1,1.218855377E1,-4.955445099E0,1.907782745E0
1.906567054E1,1.162856827E1,-5.475763092E0,1.744172974E0
1.907567254E1,1.112247070E1,-5.910758514E0,1.871408386E0
1.908567354E1,1.089539291E1,-6.148314514E0,2.048639832E0
1.909567554E1,1.156854309E1,-6.245312805E0,2.277513885E0
1.910567654E1,1.234587662E1,-6.049819336E0,2.515219574E0
1.911567854E1,1.242925323E1,-5.783074036E0,2.465373230E0
1.912567954E1,1.208646606E1,-5.753884735E0,2.510279846E0
1.913568154E1,1.178993271E1,-6.289021912E0,2.898871765E0
1.914568254E1,1.174278076E1,-6.931485901E0,3.277584229E0
1.915568454E1,1.181942139E1,-7.253765717E0,3.637136536E0
1.916568554E1,1.213451614E1,-7.314539337E0,3.953129425E0
1.917568754E1,1.265887573E1,-7.292984161E0,4.141288147E0
1.918568854E1,1.356688751E1,-7.335346069E0,4.175866241E0
1.919569054E1,1.454450455E1,-7.099586334E0,4.365521851E0
1.920569154E1,1.511616577E1,-6.363866272E0,4.934788055E0
1.921569354E1,1.523247391E1,-5.574557648E0,5.397026825E0
1.922569454E1,1.505359589E1,-4.979544983E0,5.578748932E0
1.923569654E1,1.475032654E1,-4.553680573E0,5.642366638E0
1.924569854E1,1.437640411E1,-4.129163361E0,5.684279480E0
1.925569954E1,1.433059937E1,-3.649261322E0,5.508544922E0
1.926570154E1,1.488609421E1,-2.954406281E0,5.098846893E0
1.927570254E1,1.562031738E1,-2.095642090E0,4.293222198E0
1.928570454E1,1.612746277E1,-1.224004669E0,3.620970154E0
1.929570554E1,1.611952927E1,-5.480104065E-1,3.250939636E0
1.930570754E1,1.603809860E1,-4.381388855E-1,3.003803558E0
1.931570854E1,1.619137985E1,-9.265731812E-1,2.872975616E0
1.932571054E1,1.623838211E1,-1.838476868E0,2.907553711E0
1.933571154E1,1.659778473E1,-2.684966583E0,3.109483795E0
1.934571354E1,1.681782715E1,-3.023861847E0,3.200943604E0
1.935571454E1,1.733021164E1,-2.414778442E0,3.264561310E0
1.936571654E1,1.829196167E1,-9.762698364E-1,3.044518890E0
1.937571754E1,1.832414474E1,4.432283020E-1,2.700234833E0
1.938571954E1,1.782792664E1,1.228495331E0,2.140548706E0
1.939572054E1,1.718306763E1,1.358275452E0,1.722019043E0
1.940572254E1,1.669613022E1,8.562194824E-1,1.784439240E0
1.941572354E1,1.651665344E1,-3.779640198E-1,2.284848633E0
1.942572554E1,1.657338547E1,-2.020049286E0,3.094963989E0
1.943572654E1,1.647444122E1,-3.657194824E0,3.870201874E0
1.944572854E1,1.611922989E1,-5.112917633E0,4.440066833E0
1.945572954E1,1.598316284E1,-6.368656311E0,4.612657928E0
1.946573154E1,1.565324890E1,-7.282955017E0,5.269342346E0
1.947573354E1,1.615171234E1,-8.014633484E0,5.143304443E0
1.948573454E1,1.676992676E1,-8.603658600E0,4.464615784E0
1.949573654E1,1.678130310E1,-9.098978577E0,4.130809937E0
1.950573754E1,1.713546661E1,-9.401349792E0,3.708388367E0
1.951573954E1,1.715836899E1,-9.796078949E0,4.161645813E0
1.952574054E1,1.682905380E1,-1.019904099E1,4.692292328E0
1.953574254E1,1.618973328E1,-1.016745667E1,5.120402069E0
1.954574354E1,1.528651154E1,-1.008632538E1,5.333558807E0
1.955574554E1,1.440424622E1,-1.014844620E1,5.293292542E0
1.956574654E1,1.359233459E1,-1.025322830E1,5.215454407E0
1.957574854E1,1.276515472E1,-1.039408539E1,5.042713623E0
1.958574954E1,1.173364975E1,-1.038106247E1,4.695136414E0
1.959575154E1,1.096469879E1,-9.985584869E0,4.455784149E0
1.960575254E1,1.049647247E1,-9.545050964E0,4.377796326E0
1.961575454E1,1.017119888E1,-9.337283020E0,4.296066284E0
1.962575554E1,1.008422974E1,-9.230255585E0,4.259841614E0
1.963575754E1,9.945617981E0,-9.196575623E0,4.123774567E0
1.964575854E1,9.481133881E0,-9.212592316E0,4.095782776E0
1.965576054E1,9.011410675E0,-9.258247375E0,3.971092072E0
1.966576154E1,8.569978638E0,-9.328451385E0,3.845353546E0
1.967576354E1,8.104147339E0,-9.387578430E0,3.742218018E0
1.968576454E1,7.818092194E0,-9.512718201E0,3.747756500E0
1.969576654E1,7.798782349E0,-9.692494354E0,3.732488251E0
1.970576754E1,7.850874023E0,-9.536518707E0,3.597618713E0
1.971576954E1,7.806566162E0,-9.212292938E0,3.471281433E0
1.972577054E1,7.779771881E0,-8.992549896E0,3.316203918E0
1.973577254E1,7.763605499E0,-8.949738922E0,3.094365234E0
1.974577354E1,7.645650787E0,-8.940607910E0,2.869233398E0
1.975577554E1,7.388485565E0,-8.829987946E0,2.753224640E0
1.976577654E1,7.219187622E0,-8.627010040E0,2.673440552E0
1.977577854E1,7.494016113E0,-8.209977264E0,2.834804993E0
1.978578054E1,8.253386993E0,-7.721992035E0,3.412004700E0
1.979578154E1,8.381969604E0,-7.737709351E0,3.547772369E0
1.980578354E1,7.565267944E0,-8.202642517E0,2.929707642E0
1.981578454E1,6.701114960E0,-8.797355804E0,1.573378143E0
1.982578654E1,5.688620453E0,-8.574169922E0,8.677455139E-1
1.983578754E1,5.194947052E0,-7.885152740E0,5.116360474E-1
1.984578954E1,5.414241028E0,-7.174580383E0,2.380050659E-2
1.985579054E1,5.502856750E0,-6.780449982E0,-1.643582153E-1
1.986579254E1,5.301974487E0,-6.794670410E0,-6.661148071E-2
1.987579354E1,4.812941437E0,-7.019652557E0,1.451980591E-1
1.988579554E1,4.245321808E0,-7.159162445E0,4.930746460E-1
1.989579654E1,3.860621796E0,-6.998995514E0,9.806108093E-1
1.990579854E1,3.855233002E0,-6.550528107E0,1.353335724E0
1.991579892E1,4.070485382E0,-5.983656921E0,1.200653229E0
1.992580092E1,4.016597443E0,-5.710175629E0,5.653742981E-1
1.993580192E1,3.754043427E0,-5.760021973E0,-2.505789185E-1
1.994580392E1,3.650758209E0,-5.897436218E0,-9.238787842E-1
1.995580492E1,3.819906464E0,-6.029611359E0,-1.497935028E0
1.996580692E1,4.070635071E0,-6.194418640E0,-1.962718506E0
1.997580792E1,4.745132446E0,-6.293063507E0,-2.265538788E0
1.998580992E1,5.632038116E0,-6.533762970E0,-2.372266846E0
1.999581092E1,6.440806274E0,-6.930288391E0,-2.402953033E0
2.000581292E1,6.738237762E0,-7.323221283E0,-2.195634155E0
2.001581392E1,6.878795471E0,-7.463778992E0,-1.989063721E0
2.002581592E1,7.733368378E0,-7.350764008E0,-1.938618622E0
2.003581692E1,8.887169037E0,-7.293582916E0,-1.738484802E0
2.004581892E1,9.950108643E0,-7.266339569E0,-1.340612183E0
2.005581992E1,1.091470276E1,-7.266040192E0,-8.208929443E-1
2.006582192E1,1.140508301E1,-7.385491791E0,-2.727328491E-1
2.007582292E1,1.138143219E1,-7.431895294E0,1.845661926E-1
2.008582492E1,1.135119507E1,-7.501500549E0,2.685415649E-1
2.009582592E1,1.146735352E1,-7.572602692E0,2.350112915E-1
2.010582792E1,1.179068115E1,-7.451504517E0,4.263134766E-1
2.011582992E1,1.223061630E1,-7.286996613E0,5.694158936E-1
2.012583092E1,1.268911285E1,-7.245532837E0,2.628533936E-1
2.013583292E1,1.338007599E1,-7.144792328E0,-1.812730408E-1
2.014583392E1,1.376103378E1,-6.965764618E0,-2.032772827E-1
2.015583592E1,1.400712204E1,-6.675817566E0,3.047662354E-1
2.016583692E1,1.460228439E1,-6.442153473E0,7.466473389E-1
2.017583892E1,1.532438278E1,-6.133046265E0,1.286873932E0
2.018583992E1,1.604408615E1,-5.445675659E0,1.897603912E0
2.019584192E1,1.639944717E1,-4.636608124E0,2.040856018E0
2.020584292E1,1.638238266E1,-3.956422577E0,1.776505737E0
2.021584492E1,1.618554199E1,-3.477867737E0,1.586850128E0
2.022584592E1,1.579126190E1,-3.311114502E0,1.559457092E0
2.023584792E1,1.540506500E1,-3.368295593E0,1.662592621E0
2.024584892E1,1.542212952E1,-3.589086456E0,1.908980255E0
2.025585092E1,1.599498825E1,-3.647914124E0,2.248174896E0
2.026585192E1,1.639959686E1,-3.379222870E0,2.612517242E0
2.027585392E1,1.624706406E1,-3.099155273E0,2.791245575E0
2.028585492E1,1.597448090E1,-2.891087952E0,2.922522583E0
2.029585692E1,1.558454178E1,-2.980302429E0,2.765648804E0
2.030585792E1,1.518846542E1,-3.087030487E0,2.393522644E0
2.031585992E1,1.482846405E1,-3.028951263E0,1.972597961E0
2.032586092E1,1.481319580E1,-2.833607483E0,1.832040253E0
2.033586292E1,1.500958740E1,-2.437381439E0,1.855840759E0
2.034586392E1,1.481514175E1,-2.099234619E0,1.921853485E0
2.035586592E1,1.428150146E1,-2.172731781E0,1.884730682E0
2.036586692E1,1.388677231E1,-2.518812103E0,1.888921967E0
2.037586892E1,1.388123383E1,-2.883304138E0,2.232008514E0
2.038586992E1,1.404693924E1,-3.080444183E0,2.635868683E0
2.039587192E1,1.425605438E1,-3.082090759E0,2.998714142E0
2.040587292E1,1.498384094E1,-3.145708466E0,3.375630341E0
2.041587492E1,1.623449020E1,-3.172502747E0,3.390748901E0
2.042587592E1,1.668161041E1,-3.326233063E0,3.088377686E0
2.043587792E1,1.627730118E1,-3.311563568E0,2.661016388E0
2.044587892E1,1.555460403E1,-2.770588531E0,2.428100739E0
2.045588092E1,1.467727844E1,-2.049987030E0,2.617756348E0
2.046588192E1,1.424258240E1,-1.261426849E0,2.739453278E0
2.047588392E1,1.428060333E1,-8.330177307E-1,2.673889618E0
2.048588592E1,1.471440125E1,-1.185384979E0,2.474504242E0
2.049588692E1,1.548005905E1,-2.239492950E0,2.247875519E0
2.050588892E1,1.584934113E1,-3.315156097E0,1.901196442E0
2.051588992E1,1.548290314E1,-4.229903870E0,1.740580444E0
2.052589192E1,1.466575241E1,-5.039420471E0,1.822011108E0
2.053589292E1,1.374277176E1,-5.937253418E0,1.948797455E0
2.054589492E1,1.335777237E1,-6.773414612E0,2.356998596E0
2.055589592E1,1.329744781E1,-7.422913971E0,2.849324799E0
2.056589792E1,1.339235046E1,-7.698640594E0,3.285817108E0
2.057589892E1,1.356404343E1,-7.645950165E0,3.805686035E0
2.058590092E1,1.365670074E1,-7.537276154E0,4.129612427E0
2.059590192E1,1.344893280E1,-7.622449036E0,4.042044525E0
2.060590392E1,1.289583298E1,-7.945477295E0,3.930227051E0
2.061590492E1,1.107247467E1,-9.377698975E0,3.692671051E0
2.062590692E1,1.104463257E1,-8.953930206E0,4.131259003E0
2.063590792E1,1.131676666E1,-7.871531067E0,4.167932739E0
2.064590992E1,1.076546310E1,-7.627837830E0,3.790417786E0
2.065591092E1,1.043674667E1,-7.629035339E0,3.326831818E0
2.066591292E1,1.036384827E1,-7.278913422E0,3.253783722E0
2.067591392E1,1.033346146E1,-7.036417694E0,3.194956055E0
2.068591592E1,1.096574661E1,-6.773564301E0,2.889890442E0
2.069591692E1,1.119297409E1,-6.477629700E0,2.431543579E0
2.070591892E1,1.079195801E1,-6.209088135E0,2.069147186E0
2.071591992E1,1.051308792E1,-6.082750854E0,1.808988190E0
2.072592192E1,1.026714935E1,-6.366111603E0,1.566642151E0
2.073592292E1,9.838590546E0,-6.642137604E0,1.519639893E0
2.074592492E1,9.338779907E0,-6.705455933E0,1.458566895E0
2.075592592E1,8.921298065E0,-6.743027802E0,1.350341949E0
2.076592792E1,8.602610779E0,-6.757248230E0,1.170416107E0
2.077592892E1,8.235873413E0,-6.747368774E0,1.137783966E0
2.078593092E1,8.058492279E0,-6.710395660E0,9.663903809E-1
2.079593192E1,7.948920135E0,-6.679260406E0,6.586303711E-1
2.080593392E1,7.637417908E0,-6.621031494E0,5.260061646E-1
2.081593492E1,7.372019806E0,-6.557264099E0,5.968089294E-1
2.082593692E1,7.155270538E0,-6.589147797E0,7.318281555E-1
2.083593792E1,7.074438629E0,-6.685247955E0,8.641529846E-1
2.084593992E1,6.976242828E0,-6.774312744E0,9.139993286E-1
2.085594092E1,6.733896790E0,-6.789131927E0,8.523275757E-1
2.086594292E1,6.377637634E0,-6.834936676E0,7.274871826E-1
2.087594392E1,6.309678955E0,-7.119195557E0,4.773573303E-1
2.088594592E1,5.907914429E0,-7.437882843E0,1.384620667E-1
2.089594692E1,5.419480133E0,-7.700586548E0,-5.412744141E-1
2.090594892E1,5.037773895E0,-8.035889282E0,-1.075064392E0
2.091594946E1,4.591551819E0,-8.213719482E0,-1.093925171E0
2.092595146E1,4.146527252E0,-8.127947845E0,-8.098159790E-1
2.093595246E1,3.951632538E0,-8.111781464E0,-2.968327332E-1
2.094595446E1,3.942950592E0,-8.349337463E0,4.055067444E-1
2.095595546E1,4.133803711E0,-8.931327209E0,1.039288788E0
2.096595746E1,4.556674347E0,-9.585017853E0,1.689835968E0
2.097595946E1,5.129233704E0,-9.967173157E0,2.082918549E0
2.098596046E1,5.560636597E0,-1.001776794E1,2.148182831E0
2.099596246E1,5.771997070E0,-9.710007935E0,1.467248840E0
2.100596346E1,5.797144775E0,-9.096733246E0,2.269281006E-1
2.101596546E1,5.736371155E0,-8.554710388E0,-9.298663330E-1
2.102596646E1,5.832770691E0,-8.296946411E0,-1.389859772E0
2.103596846E1,6.280639343E0,-8.412955170E0,-9.895921326E-1
2.104596946E1,6.918912048E0,-8.774303741E0,-4.038601685E-1
2.105597146E1,7.597451019E0,-8.908574524E0,-1.857637024E-1
2.106597246E1,8.480464783E0,-9.025331726E0,-1.031355286E-1
2.107597446E1,9.563312988E0,-8.978928223E0,-4.270619202E-1
2.108597546E1,1.075229050E1,-8.849597168E0,-9.852511597E-1
2.109597746E1,1.229153961E1,-8.737031250E0,-1.754052429E0
2.110597846E1,1.352796844E1,-8.405770111E0,-2.338437195E0
2.111598046E1,1.392703857E1,-7.996820526E0,-2.715054016E0
2.112598146E1,1.359308304E1,-7.830067291E0,-2.860701141E0
2.113598346E1,1.292217819E1,-7.784262543E0,-2.425256653E0
